0.002461, 0.098451, 50
0.010713, 0.165027, 50
0.024466, 0.275063, 50
0.043722, 0.385124, 50
0.068483, 0.495220, 50
0.098751, 0.605357, 50
0.134528, 0.715539, 50
0.175816, 0.825770, 50
0.222619, 0.936049, 50
0.274937, 1.046369, 50
0.332773, 1.156723, 50
0.396128, 1.267094, 50
0.465001, 1.377464, 50
0.539392, 1.487806, 50
0.619296, 1.598084, 50
0.704709, 1.708258, 50
0.795622, 1.818277, 50
0.892027, 1.928083, 50
0.993907, 2.037608, 50
1.101246, 2.146777, 50
1.214021, 2.255505, 50
1.332206, 2.363701, 50
1.455769, 2.471266, 50
1.584674, 2.578097, 50
1.718879, 2.684089, 50
1.858336, 2.789135, 50
2.002992, 2.893131, 50
2.152791, 2.995978, 50
2.307670, 3.097584, 50
2.467564, 3.197868, 50
2.632402, 3.296763, 50
2.802112, 3.394214, 50
2.976622, 3.490186, 50
3.155855, 3.584657, 50
3.339736, 3.677623, 50
3.528190, 3.769095, 50
3.721145, 3.859099, 50
3.918529, 3.947668, 50
4.120271, 4.034846, 50
4.326305, 4.120680, 50
4.536566, 4.205218, 50
4.750991, 4.288504, 50
4.969520, 4.370578, 50
5.192094, 4.451468, 50
5.418653, 4.531191, 50
5.649140, 4.609748, 50
5.883497, 4.687123, 50
6.121661, 4.763280, 50
6.363569, 4.838162, 50
6.609153, 4.911691, 50
6.855577, 4.928484, 50
7.097914, 4.846729, 50
7.334070, 4.723132, 50
7.564118, 4.600956, 50
7.788124, 4.480107, 50
8.006149, 4.360513, 50
8.218255, 4.242121, 50
8.424500, 4.124898, 50
8.624942, 4.008830, 50
8.819637, 3.893915, 50
9.008646, 3.780165, 50
9.192026, 3.667605, 50
9.369839, 3.556265, 50
9.542148, 3.446183, 50
9.709018, 3.337395, 50
9.870515, 3.229938, 50
10.026707, 3.123847, 50
10.177665, 3.019145, 50
10.323457, 2.915850, 50
10.464155, 2.813965, 50
10.599829, 2.713482, 50
10.730548, 2.614378, 50
10.856379, 2.516617, 50
10.977387, 2.420149, 50
11.093632, 2.324909, 50
11.205173, 2.230826, 50
11.312064, 2.137816, 50
11.414354, 2.045790, 50
11.512086, 1.954656, 50
11.605302, 1.864319, 50
11.694037, 1.774684, 50
11.778320, 1.685660, 50
11.858178, 1.597159, 50
11.933632, 1.509098, 50
12.004703, 1.421401, 50
12.071402, 1.333999, 50
12.133744, 1.246832, 50
12.191736, 1.159844, 50
12.245386, 1.072990, 50
12.294697, 0.986231, 50
12.339674, 0.899534, 50
12.380318, 0.812873, 50
12.416629, 0.726228, 50
12.448608, 0.639585, 50
12.476255, 0.552933, 50
12.499568, 0.466264, 50
12.518547, 0.379578, 50
12.533191, 0.292873, 50
12.543498, 0.206150, 50
12.549469, 0.119416, 50
12.551370, 0.038023, 50
12.551370, 0.000000, 50
12.551370, 0.000000, 50
