0.003704, 0.148148, 50
0.016064, 0.247205, 50
0.036665, 0.412024, 50
0.065509, 0.576867, 50
0.102595, 0.741737, 50
0.147927, 0.906631, 50
0.201504, 1.071543, 50
0.263327, 1.236454, 50
0.333394, 1.401338, 50
0.411701, 1.566154, 50
0.498244, 1.730850, 50
0.593012, 1.895357, 50
0.695991, 2.059588, 50
0.807163, 2.223441, 50
0.926503, 2.386792, 50
1.053978, 2.549502, 50
1.189548, 2.711413, 50
1.333166, 2.872353, 50
1.484773, 3.032137, 50
1.644302, 3.190575, 50
1.811675, 3.347470, 50
1.986807, 3.502635, 50
2.169602, 3.655891, 50
2.359955, 3.807075, 50
2.557758, 3.956052, 50
2.762894, 4.102713, 50
2.975243, 4.246982, 50
3.190702, 4.309192, 50
3.405240, 4.290747, 50
3.618844, 4.272081, 50
3.831509, 4.253315, 50
4.043237, 4.234546, 50
4.254029, 4.215854, 50
4.463894, 4.197297, 50
4.672840, 4.178918, 50
4.880877, 4.160745, 50
5.088017, 4.142790, 50
5.294270, 4.125057, 50
5.499647, 4.107537, 50
5.704157, 4.090215, 50
5.907811, 4.073070, 50
6.110615, 4.056075, 50
6.312575, 4.039199, 50
6.513695, 4.022408, 50
6.713978, 4.005666, 50
6.913425, 3.988936, 50
7.112034, 3.972181, 50
7.309802, 3.955364, 50
7.506725, 3.938450, 50
7.702795, 3.921407, 50
7.898005, 3.904203, 50
8.092346, 3.886814, 50
8.285807, 3.869220, 50
8.478377, 3.851407, 50
8.670046, 3.833372, 50
8.860802, 3.815121, 50
9.050635, 3.796670, 50
9.239538, 3.778052, 50
9.427504, 3.759314, 50
9.614530, 3.740522, 50
9.800618, 3.721760, 50
9.985775, 3.703135, 50
10.168913, 3.662769, 50
10.346682, 3.555382, 50
10.516889, 3.404132, 50
10.679651, 3.255254, 50
10.835085, 3.108663, 50
10.983297, 2.964239, 50
11.124388, 2.821838, 50
11.258453, 2.681291, 50
11.385574, 2.542416, 50
11.505825, 2.405019, 50
11.619270, 2.268908, 50
11.725965, 2.133891, 50
11.825954, 1.999788, 50
11.919276, 1.866431, 50
12.005959, 1.733668, 50
12.086027, 1.601363, 50
12.159497, 1.469402, 50
12.226382, 1.337686, 50
12.286688, 1.206134, 50
12.340422, 1.074684, 50
12.387587, 0.943286, 50
12.428182, 0.811906, 50
12.462208, 0.680518, 50
12.489663, 0.549110, 50
12.510547, 0.417675, 50
12.524858, 0.286214, 50
12.532595, 0.154733, 50
12.534819, 0.044494, 50
12.534819, 0.000000, 50
