0.002472, 0.098867, 50
0.009204, 0.134655, 50
0.020424, 0.224384, 50
0.036126, 0.314051, 50
0.056308, 0.403631, 50
0.080963, 0.493099, 50
0.110084, 0.582432, 50
0.143664, 0.671604, 50
0.181694, 0.760593, 50
0.224163, 0.849375, 50
0.271059, 0.937928, 50
0.322371, 1.026231, 50
0.378084, 1.114265, 50
0.438185, 1.202012, 50
0.502658, 1.289457, 50
0.571487, 1.376589, 50
0.644657, 1.463400, 50
0.722151, 1.549889, 50
0.803954, 1.636061, 50
0.890051, 1.721927, 50
0.980426, 1.807509, 50
1.075068, 1.892839, 50
1.173966, 1.977963, 50
1.277113, 2.062941, 50
1.384506, 2.147846, 50
1.496144, 2.232774, 50
1.612036, 2.317835, 50
1.732194, 2.403160, 50
1.856639, 2.488901, 50
1.985401, 2.575226, 50
2.118516, 2.662320, 50
2.256035, 2.750378, 50
2.398016, 2.839606, 50
2.544526, 2.930209, 50
2.695645, 3.022385, 50
2.851461, 3.116321, 50
3.012070, 3.212179, 50
3.177575, 3.310092, 50
3.348083, 3.410159, 50
3.523705, 3.512437, 50
3.704552, 3.616942, 50
3.890734, 3.723648, 50
4.082359, 3.832494, 50
4.279528, 3.943381, 50
4.482338, 4.056191, 50
4.690877, 4.170785, 50
4.905228, 4.287018, 50
5.125465, 4.404746, 50
5.351657, 4.523832, 50
5.583864, 4.644156, 50
5.822145, 4.765619, 50
6.066553, 4.888146, 50
6.317137, 5.011694, 50
6.573950, 5.136248, 50
6.837041, 5.261827, 50
7.106465, 5.388484, 50
7.382280, 5.516304, 50
7.664551, 5.645411, 50
7.953349, 5.775957, 50
8.248755, 5.908133, 50
8.550863, 6.042158, 50
8.859777, 6.178281, 50
9.175616, 6.316772, 50
9.498512, 6.457914, 50
9.828611, 6.601984, 50
10.166073, 6.749232, 50
10.511065, 6.899840, 50
10.863758, 7.053867, 50
11.224317, 7.211183, 50
11.592885, 7.371369, 50
11.969566, 7.533617, 50
12.354398, 7.696624, 50
12.736106, 7.634174, 50
13.114885, 7.575578, 50
13.490682, 7.515946, 50
13.861294, 7.412237, 50
14.226670, 7.307519, 50
14.586763, 7.201864, 50
14.941531, 7.095358, 50
15.290936, 6.988093, 50
15.634944, 6.880169, 50
15.973529, 6.771688, 50
16.306666, 6.662752, 50
16.634339, 6.553460, 50
16.956535, 6.443909, 50
17.273244, 6.334186, 50
17.584463, 6.224375, 50
17.890190, 6.114550, 50
18.190429, 6.004776, 50
18.485185, 5.895113, 50
18.774465, 5.785609, 50
19.058281, 5.676306, 50
19.336643, 5.567241, 50
19.609565, 5.458440, 50
19.877061, 5.349926, 50
20.139147, 5.241716, 50
20.395838, 5.133822, 50
20.647150, 5.026253, 50
20.893101, 4.919013, 50
21.133706, 4.812104, 50
21.368983, 4.705526, 50
21.598946, 4.599274, 50
21.823614, 4.493346, 50
22.043000, 4.387735, 50
22.257122, 4.282435, 50
22.465994, 4.177438, 50
22.669631, 4.072736, 50
22.868047, 3.968320, 50
23.061256, 3.864181, 50
23.249271, 3.760311, 50
23.432106, 3.656700, 50
23.609773, 3.553339, 50
23.782284, 3.450220, 50
23.949651, 3.347332, 50
24.111884, 3.244668, 50
24.268995, 3.142218, 50
24.420994, 3.039974, 50
24.567890, 2.937928, 50
24.709694, 2.836072, 50
24.846414, 2.734398, 50
24.978059, 2.632897, 50
25.104637, 2.531563, 50
25.226156, 2.430387, 50
25.342624, 2.329363, 50
25.454049, 2.228484, 50
25.560436, 2.127743, 50
25.661792, 2.027132, 50
25.758125, 1.926645, 50
25.849438, 1.826275, 50
25.935739, 1.726017, 50
26.017032, 1.625863, 50
26.093323, 1.525806, 50
26.164615, 1.425842, 50
26.230913, 1.325964, 50
26.292221, 1.226165, 50
26.348543, 1.126439, 50
26.399882, 1.026780, 50
26.446241, 0.927183, 50
26.487623, 0.827641, 50
26.524031, 0.728148, 50
26.555466, 0.628699, 50
26.581930, 0.529286, 50
26.603425, 0.429906, 50
26.619953, 0.330551, 50
26.631514, 0.231215, 50
26.638108, 0.131893, 50
26.640164, 0.041117, 50
26.640164, 0.000000, 50
26.640164, 0.000000, 50
